name,slug,country,city,homepage,lat,lng,programs
"kwansei gakuin university","kwansei-gakuin-university","Japan","Nishinomiya","","34.768813","135.34691007748773","{'film- og videoproduksjon':[{'report_id': '1941', 'year': '2019'}],'bachelor i geografi':[{'report_id': '1383', 'year': '2018'}],'sosialantropologi':[{'report_id': '400', 'year': '2017'}],}"
"universität leipzig","universitat-leipzig","Tyskland","Leipzig","","51.33845385","12.37863856850984","{'lektor, master tysk':[{'report_id': '1940', 'year': '2019'}],'lektorutdanning i idrett og kroppsøving':[{'report_id': '1937', 'year': '2019'}],'lektor i samfunnsfag':[{'report_id': '1892', 'year': '2019'}],'lektorutdanning i kroppsøving og idrettsfag':[{'report_id': '1231', 'year': '2018'}],'tysk - master':[{'report_id': '1169', 'year': '2017'}],'psykologi bachelor':[{'report_id': '449', 'year': '2017'}, {'report_id': '427', 'year': '2017'}],'nordisk/ tysk':[{'report_id': '48', 'year': '2016'}],}"
"federal university of santa catarina (ufsc)","federal-university-of-santa-catarina-(ufsc)","Brazil","Florianópolis","","-27.5973002","-48.5496098","{'kybernetikk og robotikk':[{'report_id': '1918', 'year': '2019'}, {'report_id': '1467', 'year': '2018'}],'vann- og miljøteknikk':[{'report_id': '90', 'year': '2016'}],}"
"macquarie university","macquarie-university","Australia","Sydney","","-33.77400285","151.11276761415485","{'lektor i samfunnsfag':[{'report_id': '1910', 'year': '2019'}],}"
"tu kaiserslautern","tu-kaiserslautern","Tyskland","Kaiserslautern","","49.4246142","7.754214153273509","{'kybernetikk og robotikk':[{'report_id': '1898', 'year': '2018'}],}"
"leiden university","leiden-university","Nederland","Leiden","","52.168633850000006","4.45966324754191","{'arkeologi':[{'report_id': '1866', 'year': '2019'}],'psykologi profesjon':[{'report_id': '1679', 'year': '2018'}],}"
"tuhh","tuhh","Tyskland","Hamburg","","53.461","9.969226430380203","{'ingeniørvitenskap og ikt':[{'report_id': '1858', 'year': '2018'}],'marin teknikk':[{'report_id': '1194', 'year': '2017'}, {'report_id': '420', 'year': '2016'}],}"
"impedit voluptates","impedit-voluptates","Belgia","Error accusantium of","","0","0","{'qui qui perferendis':[{'report_id': '1857', 'year': '2016'}],}"
"vero obcaecati sed o","vero-obcaecati-sed-o","Malta","Provident ab tempor","","0","0","{'nesciunt aut in dol':[{'report_id': '1856', 'year': '2018'}],}"
"ad labore consequatu","ad-labore-consequatu","Peru","Quis aperiam volupta","","0","0","{'aliqua alias quo ve':[{'report_id': '1855', 'year': '2018'}],}"
"consequat corporis","consequat-corporis","Albania","Voluptate irure sed","","0","0","{'incidunt excepteur':[{'report_id': '1854', 'year': '2019'}],}"
"prosjekt arbeid med city mission (ikke universitet)","prosjekt-arbeid-med-city-mission-(ikke-universitet)","Sør Afrika","Cape Town","","-33.928992","18.417396","{'sosialt arbeid':[{'report_id': '1850', 'year': '2019'}],}"
"univesitat rovira i virgili","univesitat-rovira-i-virgili","Spania","Tortosa","","40.8110158","0.5209333","{'sykepleie bachelor':[{'report_id': '1844', 'year': '2019'}, {'report_id': '1842', 'year': '2017'}, {'report_id': '1834', 'year': '2019'}, {'report_id': '1828', 'year': '2019'}, {'report_id': '602', 'year': '2017'}, {'report_id': '483', 'year': '2017'}],}"
"karolinska institutet","karolinska-institutet","Sverige","Stockholm","","59.3515453","18.0310658","{'medisin':[{'report_id': '1841', 'year': '2019'}, {'report_id': '1431', 'year': '2018'}, {'report_id': '988', 'year': '2018'}],}"
"unibo- scuola di ingegneria e architettura","unibo--scuola-di-ingegneria-e-architettura","Italia","Bologna","","44.4938203","11.3426327","{'bygg- og miljøteknikk':[{'report_id': '1831', 'year': '2018'}],}"
"oporto polytechnic institute","oporto-polytechnic-institute","Portugal","Porto","","41.1494512","-8.6107884","{'politisk økonomi':[{'report_id': '1829', 'year': '2019'}],}"
"federico santa maria technical university","federico-santa-maria-technical-university","Chile","Valparaiso","","-33.0458456","-71.6196749","{'bygg- og miljøteknikk':[{'report_id': '1826', 'year': '2018'}],}"
"kunstakademie münster, leonardo campus.","kunstakademie-munster-leonardo-campus.","Tyskland","Münster","","51.974656749999994","7.601423510172793","{'bachelorutdanning i billedkunst':[{'report_id': '1816', 'year': '2019'}, {'report_id': '1815', 'year': '2019'}],}"
"the university of bologna","the-university-of-bologna","Italia","bologna","","44.4938203","11.3426327","{'bygg- og miljøteknikk':[{'report_id': '1811', 'year': '2018'}],}"
"université nice sophia antipolis","universite-nice-sophia-antipolis","Frankrike","Nice","","43.7009358","7.2683912","{'fysikk og matematikk':[{'report_id': '1810', 'year': '2018'}],'bevegelsesvitenskap':[{'report_id': '438', 'year': '2016'}],}"
"université de montpellier ii - faculté des sciences","universite-de-montpellier-ii---faculte-des-sciences","Frankrike","Montpellier","","43.6112422","3.8767337","{'fysikk og matematikk':[{'report_id': '1806', 'year': '2018'}, {'report_id': '490', 'year': '2016'}, {'report_id': '213', 'year': '2016'}],'industriell kjemi og bioteknologi':[{'report_id': '1218', 'year': '2017'}],'medisin':[{'report_id': '1007', 'year': '2018'}],'kybernetikk og robotikk':[{'report_id': '127', 'year': '2016'}],}"
"universidad de cantabria","universidad-de-cantabria","Spania","Santander","","43.4715031","-3.8018456383419728","{'marin teknikk':[{'report_id': '1800', 'year': '2019'}],'nanoteknologi':[{'report_id': '212', 'year': '2017'}],'tekniske geofag':[{'report_id': '167', 'year': '2017'}],}"
"university of sunshine coast","university-of-sunshine-coast","Australia","sunshine coast","","-26.7184793","153.0651333458133","{'biologi':[{'report_id': '1797', 'year': '2019'}],'bioteknologi':[{'report_id': '999', 'year': '2018'}],}"
"hochschule für wirtschaft und recht","hochschule-fur-wirtschaft-und-recht","Tyskland","Berlin","","52.48516875","13.33827372890771","{'økonomi og administrasjon':[{'report_id': '1787', 'year': '2019'}, {'report_id': '1135', 'year': '2018'}, {'report_id': '81', 'year': '2016'}],}"
"universidad técnica federico santa maría (utfsm)","universidad-tecnica-federico-santa-maria-(utfsm)","Chile","Valparaíso","","-33.0458456","-71.6196749","{'bygg- og miljøteknikk':[{'report_id': '1785', 'year': '2018'}],'energi og miljø':[{'report_id': '1709', 'year': '2019'}],'datateknologi':[{'report_id': '525', 'year': '2016'}, {'report_id': '472', 'year': '2016'}],'ingeniørvitenskap og ikt':[{'report_id': '437', 'year': '2016'}],}"
"université de lille","universite-de-lille","Frankrike","Lille","","50.628600899999995","3.1259718925626436","{'matteknologi':[{'report_id': '1778', 'year': '2019'}, {'report_id': '1057', 'year': '2018'}, {'report_id': '983', 'year': '2018'}],'industriell kjemi og bioteknologi':[{'report_id': '407', 'year': '2016'}],}"
"norge","norge","Zambia","Trondheim","","-14.376182","27.309378","{'internasjonalt samarbeid perspektiv på læreryrket (1-10) lgu14016 lgu54017 (2019 vår)':[{'report_id': '1764', 'year': '2019'}],}"
"université toulouse - jean jaurès","universite-toulouse---jean-jaures","Frankrike","Toulouse","","43.578375050000005","1.401000308569734","{'psykologi profesjon':[{'report_id': '1759', 'year': '2018'}, {'report_id': '1075', 'year': '2018'}],'lektorutdanning':[{'report_id': '875', 'year': '2018'}],'psykologi':[{'report_id': '638', 'year': '2017'}],}"
"universitetet i groningen","universitetet-i-groningen","Nederland","Groningen","","53.2190652","6.5680077","{'psykologi profesjon':[{'report_id': '1752', 'year': '2019'}, {'report_id': '1683', 'year': '2019'}, {'report_id': '1574', 'year': '2018'}, {'report_id': '1573', 'year': '2018'}, {'report_id': '1134', 'year': '2018'}, {'report_id': '1118', 'year': '2018'}],'bevegelsesvitenskap':[{'report_id': '1563', 'year': '2018'}],'msbio':[{'report_id': '940', 'year': '2018'}],'bachelor pedagogikk':[{'report_id': '49', 'year': '2016'}],}"
"university of the sunshine coast (usc)","university-of-the-sunshine-coast-(usc)","Australia","Mooloolaba","","-26.6852565","153.1131848665925","{'biologi bachelor':[{'report_id': '1739', 'year': '2019'}],}"
"universita di trento","universita-di-trento","Italia","Trento","","46.0658461","11.1194973","{'europastudier':[{'report_id': '1733', 'year': '2019'}],'europastudier med statsvitenskap':[{'report_id': '1712', 'year': '2019'}],'bygg- og miljøteknikk':[{'report_id': '1176', 'year': '2018'}],}"
"universidad politecnica de cartagena","universidad-politecnica-de-cartagena","Spania","Cartagena","","37.6019353","-0.9841152","{'industriell økonomi og teknologiledelse':[{'report_id': '1732', 'year': '2018'}],'marin teknikk':[{'report_id': '377', 'year': '2016'}],}"
"university of the sunshine coast","university-of-the-sunshine-coast","Australia","Sunshine Coast","","-26.7184793","153.0651333458133","{'biologi bachelor':[{'report_id': '1728', 'year': '2019'}, {'report_id': '1702', 'year': '2019'}],'afrikastudier':[{'report_id': '531', 'year': '2017'}],}"
"david livingstone college of education","david-livingstone-college-of-education","Zambia","Livingstone","","-17.853135","25.861429","{'grunnskolelærerutdanning 5-10 med norsk':[{'report_id': '1719', 'year': '2019'}],'ergoterapiutdanningen':[{'report_id': '1655', 'year': '2019'}],}"
"colorado school of mines","colorado-school-of-mines","USA","Golden","","39.7386338","-105.22463887724237","{'petroleumsfag':[{'report_id': '1708', 'year': '2019'}],}"
"upct","upct","Spania","Cartagena","","37.6015199","-0.9784922","{'marin teknikk':[{'report_id': '1692', 'year': '2018'}],}"
"upm - etsi navales","upm---etsi-navales","Spania","Madrid","","40.4167047","-3.7035825","{'marin teknikk':[{'report_id': '1690', 'year': '2017'}],'produktutvikling og produksjon':[{'report_id': '1204', 'year': '2017'}],'industriell økonomi og teknologiledelse':[{'report_id': '414', 'year': '2016'}],'indøk-emil':[{'report_id': '130', 'year': '2016'}],}"
"bauhaus-universität weimar","bauhaus-universitat-weimar","Tyskland","Weimar","","50.97571335","11.330109194410245","{'arkitektur':[{'report_id': '1684', 'year': '2018'}, {'report_id': '515', 'year': '2016'}],}"
"ikke universitet","ikke-universitet","Peru","Monsefú","","-6.8777743","-79.8720043","{'barnevernspedagog':[{'report_id': '1680', 'year': '2019'}],'bachelor i barnevern':[{'report_id': '1327', 'year': '2018'}],}"
"cardiff university","cardiff-university","Storbritannia","Cardiff","","51.4894008","-3.180860341001922","{'europastudier':[{'report_id': '1667', 'year': '2019'}],'statsvitenskap':[{'report_id': '275', 'year': '2016'}],}"
"universidade de são paulo","universidade-de-sao-paulo","Brazil","São Paulo","","-23.565220099999998","-46.71258298223419","{'materialteknologi':[{'report_id': '1662', 'year': '2019'}],}"
"christian medical college vellore","christian-medical-college-vellore","India","Vellore","","12.879059","79.1305932","{'medisin':[{'report_id': '1661', 'year': '2019'}, {'report_id': '386', 'year': '2016'}],'profesjonsstudiet i medisin':[{'report_id': '1598', 'year': '2019'}],}"
"university of cape coast","university-of-cape-coast","Ghana","Cape Coast","","5.1182533","-1.2885294978484785","{'lektorutdanning i historie (mlhist)':[{'report_id': '1654', 'year': '2019'}],}"
"helsingfors universitet","helsingfors-universitet","Finland","Helsingfors","","60.175648300000006","24.953550020522073","{'allmenn litteraturvitskap':[{'report_id': '1649', 'year': '2019'}],}"
"jiao tong","jiao-tong","Kina","Shanghai","","30.9056931","121.8899201","{'marin teknikk':[{'report_id': '1646', 'year': '2018'}],}"
"universidade de coimbra","universidade-de-coimbra","Portugal","Coimbra","","40.207422","-8.4260033","{'arkitektur':[{'report_id': '1642', 'year': '2018'}],}"
"memorial university of newfoundland","memorial-university-of-newfoundland","Canada","St. John's","","47.5614705","-52.7126162","{'sosiologi':[{'report_id': '1627', 'year': '2018'}],}"
"the concerned for working children","the-concerned-for-working-children","India","Bangalore","","12.9767936","77.590082","{'barnevernspedagog':[{'report_id': '1607', 'year': '2019'}],}"
"university of western australia","university-of-western-australia","Australia","Perth","","-31.98104695","115.81808663469069","{'marin teknikk':[{'report_id': '1602', 'year': '2018'}],'bygg- og miljøteknikk':[{'report_id': '1279', 'year': '2018'}],'fysikk og matematikk':[{'report_id': '743', 'year': '2017'}],'bachelor i psykologi':[{'report_id': '301', 'year': '2016'}],'energi og miljø':[{'report_id': '65', 'year': '2016'}],}"
"york university","york-university","Canada","Toronto","","43.7739325","-79.49882245735296","{'grunnskolelærerutdanning 5-10 med vekt på realfag':[{'report_id': '1600', 'year': '2019'}],'grunnskolelærer 5-10 med matematikk':[{'report_id': '1586', 'year': '2019'}],'lærerstudiet':[{'report_id': '1292', 'year': '2018'}],'datateknologi':[{'report_id': '1290', 'year': '2018'}],}"
"universidade do algarve","universidade-do-algarve","Portugal","Faro","","37.0275406","-7.92235352292741","{'bachelor i radiografi':[{'report_id': '1594', 'year': '2019'}],'radiografi':[{'report_id': '860', 'year': '2018'}, {'report_id': '847', 'year': '2018'}],}"
"university of maryland","university-of-maryland","USA","Washington DC","","38.8950368","-77.0365427","{'datateknologi':[{'report_id': '1589', 'year': '2018'}],'kybernetikk og robotikk':[{'report_id': '1068', 'year': '2017'}],}"
"tu dresden","tu-dresden","Tyskland","Dresden","","51.028276500000004","13.735982754935176","{'fornybar energi':[{'report_id': '1585', 'year': '2018'}],'vann og miljøteknikk':[{'report_id': '1372', 'year': '2018'}],}"
"pontificia universidad católica de perú","pontificia-universidad-catolica-de-peru","Peru","Lima","","-12.0621065","-77.0365256","{'nanoteknologi':[{'report_id': '1575', 'year': '2018'}],'lektorutdanning i geografi':[{'report_id': '1268', 'year': '2017'}],}"
"abrigo rainha silvia","abrigo-rainha-silvia","Brazil","Itaborai","","-22.7496231","-42.8557428","{'barnevernspedagog':[{'report_id': '1570', 'year': '2019'}, {'report_id': '1567', 'year': '2019'}],}"
"sunshine educare","sunshine-educare","Sør Afrika","Cape Town","","-33.928992","18.417396","{'barnevernspedagog':[{'report_id': '1569', 'year': '2019'}],}"
"ufrj","ufrj","Brazil","Rio de Janeiro","","-22.8533498","-43.233170287422354","{'nanoteknologi':[{'report_id': '1564', 'year': '2018'}],'marin teknikk':[{'report_id': '164', 'year': '2016'}],}"
"(usm) universidad técnica federico santa maría","(usm)-universidad-tecnica-federico-santa-maria","Chile","Valparaiso","","-33.0458456","-71.6196749","{'industriell økonomi og teknologiledelse':[{'report_id': '1545', 'year': '2018'}],}"
"michigan technological university","michigan-technological-university","USA","Houghton","","47.1099114","-88.55115132910507","{'industriell økonomi og teknologiledelse':[{'report_id': '1526', 'year': '2018'}],'produktutvikling og produksjon':[{'report_id': '1522', 'year': '2018'}, {'report_id': '189', 'year': '2017'}],}"
"ufrj - universidade federal do rio de janeiro","ufrj---universidade-federal-do-rio-de-janeiro","Brazil","Rio de Janeiro","","-22.9110137","-43.2093727","{'marin teknikk':[{'report_id': '1519', 'year': '2018'}, {'report_id': '782', 'year': '2017'}, {'report_id': '759', 'year': '2017'}, {'report_id': '177', 'year': '2016'}],'marin teknikk - marin kybernetikk':[{'report_id': '716', 'year': '2017'}],}"
"prosjektperiode","prosjektperiode","Filippinene","Tacloban","","11.2436208","125.0079543","{'barnevernspedagog':[{'report_id': '1514', 'year': '2018'}],}"
"indian institute of technology madras","indian-institute-of-technology-madras","India","Chennai","","12.99415605","80.2366825512945","{'industriell kjemi og bioteknologi':[{'report_id': '1509', 'year': '2018'}],}"
"chalmers","chalmers","Sverige","Gøteborg","","57.6897462","11.97652929499342","{'arkitektur':[{'report_id': '1498', 'year': '2018'}],'konstruksjonsteknikk':[{'report_id': '842', 'year': '2017'}],}"
"university of colorado boulder","university-of-colorado-boulder","USA","Boulder","","39.976357","-105.23074936105465","{'fysikk og matematikk':[{'report_id': '1497', 'year': '2018'}],'produktutvikling og produksjon':[{'report_id': '297', 'year': '2016'}],}"
"university of helsinki","university-of-helsinki","Finland","Helsinki","","60.175648300000006","24.953550020522073","{'lektorutdanning i geografi':[{'report_id': '1469', 'year': '2018'}],}"
"the hong kong polytechnic university","the-hong-kong-polytechnic-university","Kina","HongKong","","22.304486699999998","114.17969345847592","{'mting':[{'report_id': '1463', 'year': '2018'}],'industriell økonomi og teknologiledelse':[{'report_id': '1385', 'year': '2018'}],}"
"uq","uq","Australia","Brisbane","","-27.49741805","153.01316955983583","{'arkitektur':[{'report_id': '1462', 'year': '2018'}],'industriell økonomi og teknologiledelse':[{'report_id': '1448', 'year': '2018'}],}"
"università degli studi di milano - bicocca","universita-degli-studi-di-milano---bicocca","Italia","Milano","","45.5182714","9.213901761067177","{'mschem':[{'report_id': '1451', 'year': '2018'}],}"
"newcastle university","newcastle-university","Storbritannia","Newcastle upon Tyne","","54.98017505","-1.6146802127187847","{'engelsk (bachelor)':[{'report_id': '1445', 'year': '2018'}],'mlspråk':[{'report_id': '1388', 'year': '2018'}],'lektor samfunnsfag (master i statsvitenskap)':[{'report_id': '1298', 'year': '2017'}],'lektor i engelsk':[{'report_id': '1251', 'year': '2018'}],'sosialantropologi':[{'report_id': '625', 'year': '2016'}],}"
"university of split","university-of-split","Kroatia","Split","","43.5117478","16.46760154890833","{'sykepleie bachelor':[{'report_id': '1424', 'year': '2018'}, {'report_id': '1417', 'year': '2018'}, {'report_id': '1416', 'year': '2018'}, {'report_id': '1414', 'year': '2018'}, {'report_id': '740', 'year': '2017'}, {'report_id': '739', 'year': '2017'}, {'report_id': '738', 'year': '2017'}, {'report_id': '729', 'year': '2017'}, {'report_id': '129', 'year': '2016'}],'praksis i medisinsk fagområde':[{'report_id': '123', 'year': '2016'}],}"
"university of nottingham ningbo china","university-of-nottingham-ningbo-china","Kina","Ningbo","","29.8622194","121.6203873","{'statsvitenskap master':[{'report_id': '1420', 'year': '2018'}],'økonomi og administrasjon':[{'report_id': '918', 'year': '2018'}, {'report_id': '904', 'year': '2018'}],'statsvitenskap':[{'report_id': '800', 'year': '2017'}, {'report_id': '774', 'year': '2017'}],}"
"ikke relevant","ikke-relevant","Laos","Savannakhet","","16.500195849999997","105.71559464914924","{'barnevernspedagog':[{'report_id': '1410', 'year': '2018'}],'barnevern':[{'report_id': '1357', 'year': '2018'}],}"
"iae aix-marseille université","iae-aix-marseille-universite","Frankrike","Aix-en-provence","","43.5298424","5.4474738","{'økonomi og administrasjon master':[{'report_id': '1403', 'year': '2018'}],'siviløkonom handelshøyskolen i trondheim':[{'report_id': '492', 'year': '2016'}],}"
"politechinka warszawska","politechinka-warszawska","Polen","Warszawa","","52.2319581","21.0067249","{'kybernetikk og robotikk':[{'report_id': '1401', 'year': '2018'}],'elektroingeniør':[{'report_id': '1351', 'year': '2017'}],}"
"aix-marseille graduate school of management - iae","aix-marseille-graduate-school-of-management---iae","Frankrike","Aix-en-Provence","","43.5298424","5.4474738","{'økonomistyring':[{'report_id': '1400', 'year': '2018'}],'ledelse av teknologi':[{'report_id': '1399', 'year': '2018'}],}"
"university of calgary","university-of-calgary","Canada","Calgary","","51.07505395","-114.13876168856827","{'markedsføring og ledelse,':[{'report_id': '1374', 'year': '2018'}],'bevegelsesvitenskap':[{'report_id': '1280', 'year': '2017'}],'samfunnsøkonomi master':[{'report_id': '1273', 'year': '2017'}],'energi og miljø':[{'report_id': '1263', 'year': '2018'}],'bgeol':[{'report_id': '508', 'year': '2016'}],}"
"ikke universitet, barnehjem gentle hands inc","ikke-universitet-barnehjem-gentle-hands-inc","Filippinene","Manila","","14.5813098","120.9761612","{'barnevernspedagog':[{'report_id': '1369', 'year': '2018'}],}"
"praksis","praksis","Asia","Manila","","14.53224765","120.98374015098074","{'barnevern':[{'report_id': '1368', 'year': '2018'}],}"
"ucl","ucl","Storbritannia","London","","51.5217852","-0.13515149671251314","{'psykologi profesjon':[{'report_id': '1361', 'year': '2018'}],'mastergrad i pedagogikk':[{'report_id': '322', 'year': '2017'}],}"
"det var ingen universitet. vi var i en prosjektperiodet.","det-var-ingen-universitet.-vi-var-i-en-prosjektperiodet.","Sør Afrika","Cape Town","","-33.928992","18.417396","{'sosionom utdanning':[{'report_id': '1358', 'year': '2018'}],'sosialt arbeid':[{'report_id': '1354', 'year': '2018'}],}"
"the university of edinburgh","the-university-of-edinburgh","Storbritannia","Edinburgh","","55.94266805","-3.1889931972737737","{'fysikk og matematikk':[{'report_id': '1355', 'year': '2017'}, {'report_id': '1211', 'year': '2017'}, {'report_id': '260', 'year': '2016'}],'industriell økonomi og teknologiledelse':[{'report_id': '345', 'year': '2016'}],'bachelor i engelsk':[{'report_id': '162', 'year': '2016'}],}"
"butterfly house community resource centre","butterfly-house-community-resource-centre","Sør Afrika","Paarl","","-33.741667","18.975","{'bachelor i barnevern':[{'report_id': '1338', 'year': '2018'}],'barnevernspedagog':[{'report_id': '1329', 'year': '2018'}, {'report_id': '1308', 'year': '2018'}],'bachelor i barnevern (barnevernspedagog)':[{'report_id': '1304', 'year': '2018'}],}"
"universitetet i lusaka","universitetet-i-lusaka","Zambia","Livingstone","","-17.853135","25.861429","{'sosialt arbeid':[{'report_id': '1324', 'year': '2018'}],}"
"goldsmith university","goldsmiths-university-of-london","Storbritannia","London","","51.5073359","-0.12765","{'mlhist':[{'report_id': '1322', 'year': '2017'}, {'report_id': '1312', 'year': '2017'}],'bachelor i medievitenskap':[{'report_id': '632', 'year': '2016'}],}"
"ikke knyttet til universitet","ikke-knyttet-til-universitet","Jamaica","Montego Bay","","18.4724603","-77.9217357","{'barnevernspedagog':[{'report_id': '1319', 'year': '2018'}],}"
"uct","uct","Sør Afrika","Cape Town","","-33.9560866","18.4627753","{'arkitektur':[{'report_id': '1317', 'year': '2018'}],'produktutvikling og produksjon':[{'report_id': '1282', 'year': '2017'}],'medisin':[{'report_id': '1242', 'year': '2018'}],'geologi realfag':[{'report_id': '441', 'year': '2017'}],'master miljøgeologi':[{'report_id': '347', 'year': '2017'}],}"
"chancellor college: university of malawi","chancellor-college:-university-of-malawi","Malawi","Zomba and Blantyre","","-15.788417","35.024582","{'mphil development studies - specializing in geography':[{'report_id': '1315', 'year': '2017'}],}"
"ikke ved universitet","ikke-ved-universitet","India","Palolem","","15.012796","74.0219498","{'sosialantropologi master':[{'report_id': '1307', 'year': '2018'}],}"
"college of medicine","college-of-medicine","Malawi","Blantyre","","-15.802671799999999","35.017210588222","{'medisin':[{'report_id': '1303', 'year': '2018'}, {'report_id': '1264', 'year': '2018'}, {'report_id': '367', 'year': '2017'}],'medisinstudiet':[{'report_id': '365', 'year': '2017'}],}"
"kyoto university","kyoto-university","Japan","Kyoto","","35.0234513","135.7798129","{'datateknologi':[{'report_id': '1295', 'year': '2018'}],'molecular medicine':[{'report_id': '848', 'year': '2017'}],'international master programme':[{'report_id': '724', 'year': '2017'}],'master i informatikk - spill, design og teknologilære':[{'report_id': '302', 'year': '2016'}],'industriell kjemi og bioteknologi':[{'report_id': '191', 'year': '2017'}],}"
"the university of arusha","the-university-of-arusha","Tanzania","Arusha, Karatu, Ngorongoro Conservation Area, Serengeti National Park","","-3.344038","35.668230","{'natural resources management, geography':[{'report_id': '1294', 'year': '2017'}],}"
"vi var på prosjektreise ikke utveksling","vi-var-pa-prosjektreise-ikke-utveksling","Jamaica","Montego bay","","18.4724603","-77.9217357","{'barnevernspedagog':[{'report_id': '1286', 'year': '2018'}],}"
"ingen.","ingen.","Brazil","Itaborai","","-22.7496231","-42.8557428","{'bachelor i barnevern':[{'report_id': '1285', 'year': '2018'}],}"
"texas","texas","USA","LUBBOCK","","33.59375255","-101.89959552302756","{'geologi':[{'report_id': '1270', 'year': '2017'}],}"
"university of north dakota","university-of-north-dakota","USA","Grand Forks","","47.926541150000006","-97.07212085037051","{'medisin':[{'report_id': '1265', 'year': '2017'}, {'report_id': '747', 'year': '2017'}],}"
"university college lillebælt","university-college-lillebaelt","Danmark","Odense","","55.3997225","10.3852104","{'ergoterapi':[{'report_id': '1259', 'year': '2018'}],}"
"kwantlen polytechnic university","kwantlen-polytechnic-university","Canada","Vancouver","","49.1749297","-123.1273869617251","{'industriell design':[{'report_id': '1257', 'year': '2018'}],}"
"ajou","ajou","Korea","Suwon","","37.283002350000004","127.04537818934068","{'komtek':[{'report_id': '1245', 'year': '2017'}],}"
"chatham university","chatham-university","USA","Pittsburgh","","40.447620799999996","-79.92399540804678","{'urban ecological planning':[{'report_id': '1240', 'year': '2018'}],'urban ecological planning (m. sc.)':[{'report_id': '1220', 'year': '2018'}],}"
"technical university of munich (tum)","technical-university-of-munich-(tum)","Tyskland","Munchen","","48.2655696","11.669345610437997","{'bygg- og miljøteknikk':[{'report_id': '1237', 'year': '2017'}],}"
"den statlige danske scenekunstskole","den-statlige-danske-scenekunstskole","Danmark","København","","55.6867243","12.5700724","{'musikkteknologi, bachelor':[{'report_id': '1223', 'year': '2017'}],}"
"uw-madison","uw-madison","USA","Madison","","43.0705257","-89.4059387","{'energi og miljø':[{'report_id': '1209', 'year': '2017'}],}"
"universitetet i heidelberg","universitetet-i-heidelberg","Tyskland","Heidelberg","","49.4093582","8.694724","{'fysikk':[{'report_id': '1206', 'year': '2017'}],}"
"universidad nacional autónoma de méxico","universidad-nacional-autonoma-de-mexico","Mexico","Mexico by","","19.32160295","-99.18493018260631","{'lektor i samfunnsfag':[{'report_id': '1203', 'year': '2018'}],}"
"elisava","elisava","Spania","Barcelona","","41.3786823","2.176316300936457","{'industriell design':[{'report_id': '1200', 'year': '2017'}],}"
"albert-  ludwig university of freiburg","albert---ludwig-university-of-freiburg","Tyskland","freiburg im breisgau","","47.9960901","7.8494005","{'samfunnsøkonomi master':[{'report_id': '1191', 'year': '2017'}],}"
"hcu + tum","hcu-+-tum","Tyskland","Hamburg + München","","48.1371079","11.5753822","{'arkitektur':[{'report_id': '1171', 'year': '2017'}],}"
"hochschule bonn-rhein-sieg","hochschule-bonn-rhein-sieg","Tyskland","Bonn","","50.7436868","7.0169493","{'bioingeniør':[{'report_id': '1168', 'year': '2018'}, {'report_id': '1062', 'year': '2018'}],}"
"ucla","ucla","USA","Los Angeles","","34.070877749999994","-118.44685070595054","{'statsvitenskap':[{'report_id': '1162', 'year': '2017'}],}"
"van hall larenstein","van-hall-larenstein","Nederland","leeuwarden","","53.194159049999996","5.803869481472833","{'tmat201p':[{'report_id': '1146', 'year': '2018'}],'bachelor i matteknologi':[{'report_id': '1138', 'year': '2018'}],}"
"julius-maximilians-universität (jmu)","julius-maximilians-universitat-(jmu)","Tyskland","Würzburg","","49.79245","9.932966","{'psykologi profesjon':[{'report_id': '1144', 'year': '2018'}, {'report_id': '640', 'year': '2017'}],}"
"university of porto","university-of-porto","Portugal","Porto","","41.1783505","-8.596251089656072","{'industriell kjemi og bioteknologi':[{'report_id': '1131', 'year': '2018'}],}"
"universitet i cádiz","universitet-i-cadiz","Spania","Cádiz","","36.5297438","-6.2928976","{'industriell kjemi og bioteknologi':[{'report_id': '1113', 'year': '2017'}],'lektorutdanning i språkfag':[{'report_id': '1088', 'year': '2018'}],'lektorutdanning i språk og litteratur':[{'report_id': '955', 'year': '2018'}],'lektor geografi':[{'report_id': '362', 'year': '2016'}],}"
"ecole nationale supérieure darchitecture de paris-belleville","ecole-nationale-superieure-darchitecture-de-paris-belleville","Frankrike","Paris","","48.8534951","2.3483915","{'arkitektur':[{'report_id': '1105', 'year': '2017'}],}"
"uk","uk","Storbritannia","portsmouth","","50.7995186","-1.0907226","{'europastudier':[{'report_id': '1099', 'year': '2018'}],}"
"ambassaden i haag","ambassaden-i-haag","Nederland","Haag","","52.0799838","4.3113461","{'europastudier':[{'report_id': '1090', 'year': '2018'}],}"
"esitc caen","esitc-caen","Frankrike","Caen","","49.1813403","-0.3635615","{'bygg- og miljøteknikk':[{'report_id': '1086', 'year': '2018'}, {'report_id': '1085', 'year': '2018'}],}"
"université paris 1 panthéon-sorbonne","universite-paris-1-pantheon-sorbonne","Frankrike","Paris","","48.84739765","2.3455084775965074","{'samfunnsøkonomi master':[{'report_id': '1061', 'year': '2017'}, {'report_id': '348', 'year': '2016'}],'lektor':[{'report_id': '408', 'year': '2017'}],'lektorutdanning med fransk':[{'report_id': '337', 'year': '2017'}],}"
